cost,depth,tqc3TT,tqc3RT,tqc3Counts,tqc3Depth,tqc3Qubits,tqc2TT,tqc2RT,tqc2Counts,tqc2Depth,tqc2Qubits,tqc1TT,tqc1RT,tqc1Counts,tqc1Depth,tqc1Qubits,tqc0TT,tqc0RT,tqc0Counts,tqc0Depth,tqc0Qubits,sim
32,16,0.043943166732788086,0.13405179977416992,"{'0001000': 2, '0000000': 274, '0000100': 272, '0100101': 3, '0000101': 216, '0000001': 216, '0010000': 2, '1000100': 1, '0000010': 5, '1000001': 1, '0000111': 4, '0001101': 1, '0100100': 3, '0100010': 1, '1000000': 2, '0000110': 2, '1000101': 1, '0000011': 3, '0100001': 1, '0001100': 4, '0100000': 7, '0010001': 2, '0010100': 1}",12,"{'1': 7, '3': 7, '1,3': 3}",0.019972801208496094,0.08469939231872559,"{'0000100': 279, '0001100': 4, '0000101': 198, '0000000': 282, '0100001': 4, '0001001': 5, '0000001': 207, '1000000': 5, '0000110': 2, '0000111': 2, '1000001': 4, '0010101': 1, '0010001': 2, '1000100': 5, '0000010': 3, '0010100': 2, '0001000': 4, '0001101': 3, '0100100': 1, '0000011': 3, '1000101': 1, '0010000': 3, '0011001': 1, '0100000': 1, '1010001': 1, '0100010': 1}",10,"{'1': 6, '1,3': 2, '3,1': 1}",0.015978574752807617,0.09044718742370605,"{'0001001': 6, '0100001': 2, '0000001': 223, '0000000': 247, '0000100': 235, '0100100': 3, '0001101': 3, '0100101': 4, '0000101': 222, '1000001': 2, '0000111': 3, '0110000': 2, '0010101': 17, '1010100': 1, '0010100': 8, '0010000': 13, '0010001': 12, '0100000': 6, '1000101': 2, '0000110': 3, '0110001': 1, '1000000': 4, '1000100': 4, '0001100': 1}",10,"{'5': 6, '5,3': 2, '3,5': 1}",0.0199735164642334,0.08391094207763672,"{'0000000': 269, '0000100': 262, '1000100': 3, '0000010': 14, '0000101': 177, '0001001': 2, '0000001': 234, '0000110': 10, '1000000': 3, '0100001': 2, '0100101': 3, '0001000': 3, '0000011': 12, '0010101': 3, '0110000': 1, '0000111': 4, '1000001': 5, '0010000': 3, '0010111': 1, '0100011': 1, '0001100': 3, '0010100': 5, '1100101': 1, '0010001': 2, '0100000': 1}",38,"{'1': 25, '0': 6, '0,1': 2, '1,2': 2, '1,0': 1, '2,1': 1}","{'0000000': 244, '0000101': 269, '0000100': 248, '0000001': 263}"
32,17,0.04793596267700195,0.07250308990478516,"{'0010000': 4, '0001010': 2, '0100001': 10, '0000001': 398, '0100000': 11, '0010001': 4, '0000000': 527, '0000011': 18, '0000010': 19, '0000101': 5, '0010101': 1, '0000100': 9, '0001001': 5, '0110001': 1, '1000000': 3, '0001000': 4, '1000001': 3}",12,"{'1': 8, '3': 6, '1,3': 3}",0.019973039627075195,0.08388805389404297,"{'0001001': 7, '0000001': 434, '0000010': 15, '0100000': 3, '0010001': 25, '0000000': 476, '1000001': 11, '0000011': 10, '0010000': 20, '0110001': 1, '1000000': 4, '0000100': 3, '0001000': 5, '0100001': 5, '1010001': 1, '0000101': 3, '1000011': 1}",7,"{'5': 3, '5,3': 2, '3,5': 1}",0.015978097915649414,0.09270763397216797,"{'0000000': 458, '0001010': 1, '0100001': 5, '0101001': 1, '0101010': 1, '0000001': 434, '0000111': 1, '1000001': 5, '0000010': 34, '0000101': 10, '0000011': 33, '0001000': 8, '0100000': 5, '0011000': 1, '0010000': 4, '1000000': 8, '0001001': 5, '0000100': 6, '0010001': 2, '0100010': 1, '0100101': 1}",7,"{'0': 3, '0,1': 2, '1,0': 1}",0.015978097915649414,0.09440064430236816,"{'0001000': 3, '0100000': 5, '0000000': 439, '0001001': 8, '0000001': 466, '0000010': 37, '0000011': 35, '0000111': 2, '1000001': 6, '0100001': 5, '0010001': 2, '0001101': 1, '0010000': 1, '0000100': 6, '0000101': 3, '1000000': 5}",42,"{'0': 38, '0,1': 2, '1,0': 1}","{'0000000': 489, '0000001': 535}"
32,18,0.055901288986206055,0.07590103149414062,"{'0000001': 11, '0010000': 825, '0000000': 55, '0010001': 44, '0010010': 6, '0110001': 1, '1000000': 11, '1000011': 2, '0000010': 2, '1010001': 1, '1000001': 8, '0110000': 18, '0011000': 5, '1010000': 20, '0010100': 10, '1010101': 1, '0011001': 1, '0110100': 1, '0010011': 2}",16,"{'1': 11, '2': 5, '3': 5, '1,3': 3, '2,1': 1}",0.019973278045654297,0.08792614936828613,"{'0011000': 9, '0010000': 833, '0010010': 15, '1010000': 11, '0000000': 62, '0010001': 52, '0110000': 7, '1000001': 4, '0111000': 1, '0010100': 9, '1000000': 3, '1010001': 1, '0010101': 1, '0000001': 9, '0100000': 2, '0001000': 1, '0010011': 1, '0000010': 2, '0011001': 1}",9,"{'1': 4, '1,3': 2, '3,1': 1, '1,2': 1}",0.0199735164642334,0.08399009704589844,"{'0011000': 9, '0000001': 10, '0010000': 861, '0010100': 52, '1010000': 12, '0011100': 1, '1000000': 3, '0000000': 34, '1000001': 7, '0110000': 10, '0010001': 17, '0010010': 6, '0100000': 1, '0000100': 1}",9,"{'5': 4, '5,3': 2, '3,5': 1, '5,6': 1}",0.023967981338500977,0.08390593528747559,"{'1010100': 2, '0011000': 41, '0010000': 835, '0000000': 29, '0001000': 5, '0010001': 16, '1010000': 21, '1010010': 12, '0010101': 1, '0000001': 4, '1000001': 5, '0110000': 17, '0010100': 10, '1011000': 3, '1110000': 1, '0010010': 14, '0000100': 1, '1010110': 1, '0010011': 1, '0001001': 1, '1001001': 1, '0011010': 1, '0000010': 1, '0011001': 1}",83,"{'3': 51, '0': 21, '3,5': 3, '0,1': 2, '1,3': 2, '5,6': 2, '4,5': 2, '1,0': 1, '3,1': 1, '6,5': 1, '5,3': 1, '5,4': 1}",{'0010000': 1024}
32,19,0.02796339988708496,0.13253116607666016,"{'0001000': 6, '0010001': 3, '0000000': 553, '0010000': 5, '0100001': 7, '0000001': 401, '1000001': 4, '0000011': 6, '1000000': 5, '0001001': 4, '1000010': 1, '0000100': 8, '0000010': 10, '0001011': 1, '0100000': 5, '0000101': 4, '0010101': 1}",12,"{'3': 10, '1': 4, '1,3': 1}",0.01879572868347168,0.0946493148803711,"{'0100000': 7, '0001000': 9, '0000000': 523, '0010000': 7, '0000001': 415, '0000011': 13, '0000010': 11, '1000010': 1, '0000100': 11, '1000000': 4, '0001001': 5, '0100001': 5, '0000101': 3, '1000001': 2, '0000111': 1, '0010001': 7}",5,"{'1': 3, '1,3': 1}",0.015978097915649414,0.0920267105102539,"{'0010000': 9, '0001001': 6, '0000001': 423, '0100000': 5, '0001000': 6, '0000000': 536, '0000010': 6, '0000101': 4, '0000110': 1, '1000000': 3, '0100001': 6, '0000011': 8, '0000100': 6, '0010001': 2, '0010011': 1, '1000001': 2}",6,"{'1': 4, '1,3': 1}",0.023967504501342773,0.08187365531921387,"{'0001001': 27, '0000001': 433, '0001000': 38, '0000000': 469, '0010001': 6, '1000010': 1, '0000100': 7, '1000000': 8, '1001001': 1, '1000001': 5, '0000010': 6, '0001010': 2, '0100001': 4, '0011000': 1, '0100000': 2, '0000011': 6, '0010000': 2, '0101000': 1, '0001101': 1, '0000101': 1, '0001011': 1, '1100001': 1, '0011001': 1}",38,"{'0': 36, '1,3': 2, '3,1': 1, '0,1': 1}","{'0000001': 529, '0000000': 495}"
32,20,0.04394125938415527,0.07370543479919434,"{'0000000': 179, '0010001': 9, '0100001': 16, '0000001': 752, '0000101': 8, '1000000': 4, '0000111': 1, '1000001': 9, '0000011': 9, '0010000': 1, '0100000': 20, '0001001': 8, '0000100': 5, '0000010': 3}",11,"{'1': 7, '3': 5, '1,3': 3}",0.0199737548828125,0.08788251876831055,"{'0010000': 3, '0100001': 11, '0000001': 750, '0100000': 7, '0000000': 203, '1000001': 15, '0000101': 7, '0000100': 4, '0001000': 1, '0001001': 3, '0010001': 5, '1000000': 3, '0000011': 6, '0000010': 4, '0011001': 1, '0001011': 1}",7,"{'1': 3, '1,3': 2, '3,1': 1}",0.0199737548828125,0.09386825561523438,"{'0010000': 2, '0001001': 45, '0100001': 16, '0000001': 852, '1000001': 14, '0010001': 18, '0000000': 38, '0000101': 9, '0011001': 2, '0000011': 16, '1010001': 1, '0001011': 2, '0001000': 2, '0100000': 4, '1000000': 1, '0001101': 1, '1100001': 1}",7,"{'5': 3, '5,3': 2, '3,5': 1}",0.027962684631347656,0.07989311218261719,"{'0100000': 7, '0010001': 6, '0000000': 194, '0001001': 9, '0000001': 741, '1000101': 1, '0000011': 12, '0100011': 8, '1000001': 8, '0001010': 1, '0100001': 15, '1000000': 1, '0001000': 7, '0010000': 3, '0000101': 4, '0000010': 4, '0101001': 1, '0100101': 1, '0000100': 1}",78,"{'0': 42, '1': 29, '0,1': 2, '3,5': 2, '1,3': 2, '1,0': 1, '5,3': 1, '3,1': 1}",{'0000001': 1024}
32,21,0.04115939140319824,0.07157444953918457,"{'0000000': 111, '1000001': 351, '0001001': 6, '0000001': 410, '0000110': 1, '1000000': 82, '1000011': 6, '0000101': 6, '1100001': 8, '0000011': 4, '1000101': 8, '0100001': 10, '0010001': 4, '1010001': 4, '1001000': 1, '0000100': 1, '1000010': 1, '1100000': 4, '0001000': 2, '0010000': 1, '0000010': 1, '1001001': 1, '0100000': 1}",12,"{'1': 7, '3': 7, '1,3': 3}",0.019973278045654297,0.09191632270812988,"{'0001001': 4, '0000001': 388, '1100001': 4, '1000001': 376, '1000000': 92, '0000000': 119, '1100000': 2, '1000101': 5, '0000011': 6, '1001000': 2, '0000101': 2, '1000011': 1, '1010000': 1, '0000100': 1, '1000010': 1, '0100001': 2, '0000010': 1, '1000100': 2, '1001001': 5, '1100011': 1, '0100000': 2, '0010001': 3, '0001000': 2, '1010001': 2}",8,"{'1': 4, '1,3': 2, '3,1': 1}",0.019972801208496094,0.09189105033874512,"{'1001001': 17, '1000001': 430, '0100001': 7, '0001001': 20, '0000001': 447, '0000000': 24, '1100001': 7, '1000000': 19, '1001101': 2, '1110001': 1, '0000101': 6, '1000011': 2, '1010001': 7, '1100000': 2, '0101000': 1, '0010001': 11, '1001000': 3, '0000011': 4, '1000101': 9, '0001000': 1, '0010101': 1, '1011001': 2, '0000100': 1}",8,"{'5': 4, '5,3': 2, '3,5': 1}",0.023967742919921875,0.08714747428894043,"{'1000011': 14, '0000101': 6, '1000001': 384, '0000111': 1, '1001001': 28, '0000001': 443, '0000000': 32, '0000011': 8, '1000101': 12, '0001001': 37, '1001011': 1, '0001101': 2, '1000000': 26, '0001011': 3, '0100001': 8, '0000100': 3, '1100001': 7, '1010001': 5, '0100011': 1, '0001000': 1, '1011001': 1, '0010001': 1}",60,"{'3': 46, '0': 4, '0,1': 2, '1,3': 2, '5,6': 2, '3,5': 2, '1,0': 1, '3,1': 1, '6,5': 1, '5,3': 1}","{'1000001': 481, '0000001': 543}"
32,22,0.03593873977661133,0.07224440574645996,"{'0000000': 13, '0100000': 13, '0010001': 195, '0110001': 241, '0110000': 230, '0010000': 220, '0010101': 7, '0010100': 12, '0000001': 16, '0110100': 15, '0011000': 6, '0011101': 1, '1100000': 1, '0100001': 6, '0011001': 4, '0111001': 5, '0110101': 11, '0100100': 1, '0111100': 1, '0000101': 1, '0110010': 2, '1010001': 4, '0110011': 2, '0000100': 2, '1110001': 2, '0111000': 5, '0100011': 1, '1110000': 2, '0010010': 2, '1010000': 2, '0010011': 1}",13,"{'3': 10, '5': 6, '5,3': 1, '5,4': 1}",0.023967981338500977,0.14780235290527344,"{'0100001': 9, '0000001': 11, '0011000': 4, '0010000': 259, '0110001': 205, '0110000': 278, '0010001': 195, '0010010': 7, '0011001': 4, '0000100': 1, '0110011': 4, '0100000': 8, '0000000': 10, '0110101': 1, '0000010': 1, '0110100': 5, '0010100': 2, '1100001': 1, '1110001': 1, '1110000': 3, '0111001': 4, '0111011': 1, '0111000': 2, '1010000': 2, '0110010': 2, '0100100': 1, '0010101': 2, '0010011': 1}",10,"{'1': 7, '1,3': 1, '1,0': 1}",0.0199737548828125,0.07604598999023438,"{'0000000': 19, '0010001': 200, '0110000': 268, '0110001': 183, '0010000': 275, '1010001': 3, '0110011': 5, '0111100': 2, '0100000': 12, '0111001': 5, '1010000': 5, '0011001': 2, '1010101': 2, '1110000': 7, '0010100': 1, '0011000': 2, '0100001': 7, '0000001': 12, '0110100': 2, '0001000': 1, '0010011': 1, '0110010': 1, '0010010': 4, '0110101': 2, '0111000': 2, '0010101': 1}",11,"{'1': 8, '1,3': 1, '1,2': 1}",0.027962446212768555,0.08522677421569824,"{'0011001': 14, '0100000': 15, '0010001': 228, '1000000': 1, '0110001': 192, '0110000': 199, '0000001': 15, '0010000': 214, '1010001': 2, '0111001': 12, '0100100': 1, '0100001': 17, '1000010': 1, '0000100': 3, '0110011': 4, '0001001': 1, '0110010': 7, '0000010': 3, '0110101': 5, '0000000': 17, '1110000': 5, '0100011': 8, '0010101': 1, '1011001': 1, '0111000': 13, '0101000': 3, '0010011': 9, '0010010': 6, '0011000': 9, '0001011': 1, '0100010': 2, '1110001': 1, '0001000': 3, '0110100': 2, '0000011': 1, '1010010': 1, '1100001': 1, '0011101': 1, '0101001': 2, '1010000': 1, '0111010': 1, '0010100': 1}",76,"{'0': 47, '5': 11, '3': 6, '3,5': 3, '0,1': 2, '1,3': 2, '4,5': 2, '5,4': 2, '1,0': 1, '3,1': 1, '5,3': 1}","{'0010000': 256, '0010001': 252, '0110000': 277, '0110001': 239}"
32,23,0.04790091514587402,0.06610989570617676,"{'0001000': 13, '0000000': 538, '0100001': 12, '0001001': 9, '0010000': 9, '0000001': 395, '0000100': 7, '1000000': 5, '0100000': 10, '0000101': 4, '0000010': 8, '1100000': 2, '1000001': 6, '0110000': 1, '0010001': 2, '0000011': 2, '1100001': 1}",16,"{'3': 10, '1': 8, '2': 4, '1,3': 1, '2,1': 1}",0.019973278045654297,0.08391714096069336,"{'0000000': 457, '0001001': 4, '0010000': 8, '0100001': 7, '0000001': 457, '0000100': 25, '0000101': 23, '1000100': 1, '0000010': 7, '0100100': 1, '0000111': 1, '1000001': 5, '0001000': 10, '0010101': 1, '1000000': 5, '0010001': 4, '0100000': 4, '1001000': 1, '0000011': 2, '1001001': 1}",6,"{'5': 3, '5,3': 1, '5,6': 1}",0.015978574752807617,0.0901801586151123,"{'0001000': 7, '0000000': 450, '0000010': 5, '0000100': 32, '0100001': 6, '0101001': 1, '0000001': 448, '1000001': 7, '0000101': 31, '0010001': 7, '0010100': 1, '1000000': 6, '0100101': 1, '0001001': 3, '1100000': 3, '0010000': 9, '0100000': 4, '0001100': 1, '0010101': 1, '0100100': 1}",6,"{'5': 3, '5,3': 1, '5,6': 1}",0.023453235626220703,0.07385706901550293,"{'0000000': 421, '0001000': 25, '0001010': 1, '0100001': 10, '0101010': 1, '0000001': 443, '1100000': 8, '0100100': 1, '0001101': 1, '0000010': 12, '1000001': 7, '0001001': 35, '0100000': 3, '0000011': 7, '1000000': 8, '1110001': 1, '0100010': 1, '0000100': 5, '1000010': 1, '0000101': 8, '0101000': 2, '0010000': 4, '1100010': 2, '1101000': 3, '0101001': 2, '1101001': 4, '0001100': 1, '1100001': 2, '0010001': 2, '1100110': 1, '0100101': 1, '1100011': 1}",67,"{'3': 35, '5': 20, '5,6': 3, '3,5': 3, '0,1': 2, '1,3': 2, '1,0': 1, '3,1': 1, '6,5': 1, '5,3': 1}","{'0000000': 480, '0000001': 544}"
32,24,0.02831435203552246,0.06997299194335938,"{'0001010': 2, '0100001': 7, '0000001': 222, '0010001': 2, '0001000': 4, '0000000': 276, '0000010': 266, '0010010': 2, '0000011': 206, '1000001': 2, '0000111': 1, '0100000': 4, '0010000': 4, '1100000': 1, '0100011': 5, '0000100': 1, '1000010': 2, '0000110': 3, '1000000': 3, '1000011': 2, '0000101': 2, '0001011': 2, '0100010': 2, '0001001': 2, '0010011': 1}",12,"{'3': 10, '1': 5, '1,3': 1}",0.023968219757080078,0.08775520324707031,"{'0100001': 4, '0000001': 212, '0000011': 205, '0010001': 12, '0000000': 268, '0000010': 234, '1000011': 2, '0000101': 10, '0010000': 19, '0010010': 11, '0000110': 4, '0010011': 14, '0001000': 3, '1000010': 2, '0000100': 7, '0100011': 5, '0100000': 3, '0000111': 2, '1000001': 1, '0001011': 2, '0100010': 2, '1010001': 1, '0001001': 1}",7,"{'5': 5, '5,3': 1}",0.015978336334228516,0.09587240219116211,"{'0000001': 253, '0100000': 6, '0000000': 294, '1000010': 6, '0000100': 2, '0010010': 2, '0000011': 194, '0000010': 220, '0000110': 3, '1000000': 3, '0000111': 1, '1000001': 4, '0001010': 3, '0100001': 1, '0100010': 2, '0010001': 7, '0001000': 4, '1000011': 5, '0000101': 5, '0001001': 3, '0010011': 2, '0011011': 1, '0010000': 2, '0100011': 1}",8,"{'0': 6, '0,1': 1}",0.011983156204223633,0.08391594886779785,"{'0010000': 5, '0000001': 265, '0000010': 233, '0101011': 1, '0100010': 1, '0001011': 3, '0000000': 264, '0000011': 202, '1000001': 4, '0000111': 4, '1000010': 1, '0000100': 6, '0010010': 3, '0000110': 6, '1000000': 3, '0001000': 3, '0001010': 1, '0100001': 2, '0100011': 1, '0010001': 1, '0010011': 2, '0000101': 2, '1000011': 6, '0001001': 4, '0100000': 1}",41,"{'0': 39, '0,1': 1}","{'0000000': 234, '0000010': 278, '0000011': 234, '0000001': 278}"
32,25,0.01598048210144043,0.06797266006469727,"{'0100000': 3, '0001000': 8, '0000000': 555, '0000001': 392, '0100001': 4, '1000000': 9, '0000100': 12, '1000001': 5, '0010000': 14, '0001001': 3, '0010001': 1, '0000010': 7, '0000011': 4, '0000101': 6, '0010010': 1}",4,{1: 3},0.01597905158996582,0.08899855613708496,"{'0100000': 5, '0010001': 22, '0001000': 3, '0000000': 492, '0010000': 25, '0000001': 428, '0000010': 4, '0000011': 10, '0000100': 10, '1000000': 9, '0000101': 6, '0001001': 5, '1000001': 2, '1100001': 1, '0010010': 1, '0011000': 1}",4,{5: 3},0.0160062313079834,0.08372282981872559,"{'0001001': 4, '0000001': 470, '0001000': 5, '0000000': 446, '0000010': 33, '0000011': 29, '1000011': 1, '0000101': 9, '0110000': 1, '1000001': 5, '0000111': 1, '0010001': 2, '0100000': 2, '0000100': 7, '0001011': 1, '0001010': 1, '0100001': 2, '0010000': 3, '1000000': 2}",4,{0: 3},0.01597881317138672,0.19449067115783691,"{'0010000': 6, '0000001': 445, '0100000': 7, '0000000': 465, '1000001': 8, '0000111': 1, '0000011': 21, '1000000': 8, '0000100': 12, '0000010': 31, '0100001': 3, '0001000': 5, '0000101': 5, '0001001': 2, '1001001': 1, '0001110': 1, '0010001': 3}",68,{0: 67},"{'0000001': 495, '0000000': 529}"
32,26,0.015962839126586914,0.07615852355957031,"{'0100000': 8, '0001000': 8, '0000000': 905, '1000000': 11, '0010100': 1, '0010000': 47, '0100100': 2, '0000100': 12, '0000010': 8, '0000001': 17, '0010010': 1, '0110000': 1, '0011000': 2, '1010000': 1}",1,{},0.019973278045654297,0.0850212574005127,"{'0001000': 14, '0000000': 908, '0000010': 14, '0010000': 5, '0000001': 44, '0000100': 14, '1000000': 15, '0100011': 1, '0000101': 2, '0100000': 5, '1010000': 1, '0011000': 1}",1,{},0.018485307693481445,0.09123730659484863,"{'0001000': 8, '0000000': 904, '0100010': 2, '0000010': 55, '0010000': 12, '1000000': 11, '1001000': 2, '0000100': 12, '0000001': 10, '0100000': 6, '1010000': 1, '1100000': 1}",1,{},0.01597881317138672,0.08406543731689453,"{'0100000': 8, '0001000': 13, '0000000': 911, '0000001': 11, '0010000': 10, '0000010': 45, '1000000': 10, '1000010': 1, '0000100': 13, '0100010': 1, '0001010': 1}",87,{0: 86},{'0000000': 1024}
32,27,0.01526641845703125,0.0682668685913086,"{'0010000': 27, '0001001': 6, '0000001': 434, '0010001': 23, '0000000': 467, '0100000': 10, '1000000': 6, '0000100': 10, '0000011': 4, '0001000': 6, '0100001': 12, '0100011': 1, '1000001': 3, '0000010': 3, '0010101': 1, '0000101': 5, '0101001': 1, '0100101': 1, '0011001': 1, '0010010': 1, '0010100': 1, '0011000': 1}",4,{5: 3},0.01597905158996582,0.0957791805267334,"{'0010000': 20, '0000001': 452, '0100001': 6, '0010001': 24, '0100000': 8, '0001000': 11, '0000000': 460, '0110001': 2, '1000000': 9, '1000100': 1, '0000010': 6, '0110000': 1, '1000001': 5, '0001001': 7, '0000011': 5, '0000100': 2, '1000010': 1, '0000101': 4}",4,{5: 3},0.015978097915649414,0.08052444458007812,"{'0010001': 3, '0100000': 5, '0000000': 480, '0010000': 4, '0000001': 439, '0000010': 22, '0000011': 26, '0000101': 9, '1000001': 6, '0000111': 2, '0001001': 7, '0000100': 7, '1000000': 4, '0001000': 2, '0010010': 1, '0100001': 7}",4,{0: 3},0.011983871459960938,0.08788251876831055,"{'0001010': 2, '0100001': 7, '0000001': 453, '0100000': 7, '0000000': 450, '1000001': 9, '0000011': 22, '0000010': 25, '1000010': 1, '0000100': 10, '0001000': 5, '0001001': 7, '0010000': 6, '0010001': 2, '0000101': 8, '1000000': 2, '0110001': 1, '0010101': 1, '0100011': 1, '0101001': 1, '0001011': 2, '0100101': 1, '0001111': 1}",66,{0: 65},"{'0000000': 498, '0000001': 526}"
32,28,0.015978574752807617,0.06944537162780762,"{'0100000': 11, '0001000': 10, '0000000': 917, '0000100': 6, '0000001': 12, '0010000': 47, '0000010': 8, '1000000': 8, '0110000': 2, '1000001': 2, '1010000': 1}",1,{},0.018088340759277344,0.08090424537658691,"{'0100000': 10, '0001000': 10, '0000000': 916, '0010000': 13, '0000001': 44, '0000010': 7, '1000000': 14, '0000100': 4, '0100100': 1, '0100001': 1, '0011000': 1, '0000011': 1, '0010010': 1, '1100000': 1}",1,{},0.015978097915649414,0.08587002754211426,"{'0000110': 1, '1000000': 17, '0100000': 12, '0001000': 9, '0000000': 895, '0000010': 49, '1000010': 1, '0000100': 16, '0010000': 8, '0000001': 10, '0001010': 1, '0100001': 1, '1000001': 1, '0010010': 1, '0001001': 1, '1000011': 1}",1,{},0.011983633041381836,0.1448228359222412,"{'0001000': 12, '0100000': 10, '0000000': 899, '1000000': 8, '1000100': 1, '0000010': 58, '0001010': 1, '0000001': 15, '1000010': 1, '0000100': 7, '0010000': 9, '0010010': 1, '0100100': 1, '0100010': 1}",61,{0: 60},{'0000000': 1024}
32,29,0.011984586715698242,0.06300783157348633,"{'0001001': 4, '0010000': 21, '0000001': 430, '0010001': 31, '0001000': 4, '0000000': 482, '0110000': 1, '1000001': 9, '0000010': 9, '0100000': 7, '1000000': 5, '0100001': 5, '1000101': 1, '0000011': 7, '0011000': 1, '0000101': 5, '0010010': 1, '0000100': 1}",4,{5: 3},0.015978574752807617,0.08791303634643555,"{'0001000': 9, '0010001': 24, '0000000': 482, '0001001': 5, '0010000': 19, '0100001': 9, '0000001': 446, '1001001': 2, '1000000': 9, '0001100': 1, '0000100': 4, '1000001': 1, '0000101': 5, '0100000': 4, '0000011': 3, '0000010': 1}",4,{5: 3},0.015978336334228516,0.09394216537475586,"{'0000001': 431, '0001000': 6, '0010001': 6, '0000000': 478, '0000011': 25, '1000000': 5, '0000010': 28, '0000101': 8, '0000100': 10, '0001001': 5, '0010000': 3, '0100000': 4, '0100001': 9, '0011001': 1, '0100010': 1, '0000111': 1, '1000001': 3}",4,{0: 3},0.011983871459960938,0.08388805389404297,"{'0100001': 7, '0000001': 427, '0000000': 482, '0000010': 24, '1000000': 8, '0000011': 20, '0000101': 9, '0010101': 1, '0000100': 8, '0001000': 5, '0010000': 3, '0100000': 8, '0100100': 1, '0010001': 6, '1001001': 1, '0001001': 6, '0000111': 1, '1000001': 6, '0011000': 1}",84,{0: 83},"{'0000000': 495, '0000001': 529}"
32,30,0.015964031219482422,0.0648336410522461,"{'0000110': 2, '1000000': 14, '0001000': 11, '0100000': 8, '0000000': 890, '0010000': 8, '0000001': 59, '0000100': 15, '1000100': 1, '0000010': 11, '0101000': 1, '0000011': 2, '0000101': 1, '1000001': 1}",1,{},0.015978574752807617,0.0859065055847168,"{'0001000': 4, '0100000': 12, '0000000': 895, '0000010': 9, '0000001': 9, '0010000': 60, '1000000': 17, '0000100': 13, '0001001': 3, '0010100': 2}",1,{},0.015978574752807617,0.08790731430053711,"{'0001000': 13, '0100000': 14, '0000000': 885, '0000110': 4, '1000000': 22, '0000010': 48, '1000010': 1, '0000100': 15, '0010000': 9, '0000001': 11, '0100100': 1, '0010010': 1}",1,{},0.011984109878540039,0.09189534187316895,"{'0100000': 7, '0001000': 11, '0000000': 918, '1000000': 7, '0000010': 59, '0010000': 3, '0000001': 5, '0000100': 13, '0000011': 1}",75,{0: 74},{'0000000': 1024}
32,31,0.011940479278564453,0.07190322875976562,"{'0001000': 5, '0000000': 472, '0010001': 22, '0010000': 29, '0000001': 449, '1000000': 8, '0110001': 1, '1000001': 6, '0000100': 7, '0000010': 4, '0001001': 5, '0100001': 5, '0000011': 3, '0010011': 1, '0000101': 6, '0100000': 1}",4,{5: 3},0.019973278045654297,0.08388805389404297,"{'0100000': 3, '0001000': 9, '0000000': 465, '0010000': 26, '0000001': 461, '0010101': 1, '0000010': 5, '1000000': 7, '0100001': 6, '0001001': 4, '0010001': 17, '0000101': 4, '0110000': 1, '1000001': 10, '1010000': 1, '0000100': 2, '0000011': 1, '1000101': 1}",4,{5: 3},0.01597881317138672,0.09132218360900879,"{'0000011': 22, '0001000': 4, '0000000': 459, '0000010': 23, '0000001': 452, '0000101': 12, '0000100': 9, '1000001': 5, '0000110': 2, '1000000': 4, '0100000': 7, '0010000': 6, '0001010': 1, '0100001': 5, '0001001': 8, '0010001': 4, '0101000': 1}",4,{0: 3},0.011983633041381836,0.0846860408782959,"{'0000011': 23, '0010001': 2, '0100000': 4, '0000000': 470, '0001000': 6, '0000001': 455, '0000010': 15, '1000011': 3, '0000101': 4, '1000010': 1, '0000100': 15, '0001010': 1, '0100001': 2, '0100110': 1, '1000000': 4, '0001001': 8, '0010000': 4, '0010010': 1, '0000111': 1, '1000001': 3, '0010011': 1}",90,{0: 89},"{'0000000': 529, '0000001': 495}"
